fixTestTime,calibError,lpogx,lpogy,rpogx,rpogy,smoothpogx,smoothpogy,bestpogx,bestpogy,fixpx,fixpy,fixdur,fixstatus
2441.3000009953976,40,917.535888671875,361.7997131347656,853.9423217773438,363.080810546875,874.0593302408854,362.9472595214844,910.7372436523438,362.51861572265625,910.7372436523438,362.51861572265625,2033,fixation
2477.299999445677,40,898.9512329101562,362.0707702636719,825.3531494140625,363.3023986816406,874.0593302408854,362.9472595214844,910.2249145507812,362.5207824707031,910.2249145507812,362.5207824707031,2067,fixation
2491.3100004196167,40,898.9512329101562,362.0707702636719,825.3531494140625,363.3023986816406,874.0593302408854,362.9472595214844,910.2249145507812,362.5207824707031,910.2249145507812,362.5207824707031,2067,fixation
2521.1900006979704,40,898.5167236328125,362.1034851074219,795.5353393554688,363.60943603515625,874.0593302408854,362.9472595214844,909.5513916015625,362.52374267578125,909.5513916015625,362.52374267578125,2117,fixation
2561.7750007659197,40,905.3627319335938,361.96002197265625,799.6016845703125,363.6510314941406,874.0593302408854,362.9472595214844,908.7738037109375,362.5272216796875,908.7738037109375,362.5272216796875,2150,fixation
2574.285000562668,40,905.3627319335938,361.96002197265625,799.6016845703125,363.6510314941406,874.0593302408854,362.9472595214844,908.7738037109375,362.5272216796875,908.7738037109375,362.5272216796875,2150,fixation
2596.000000834465,40,922.2244262695312,361.6349792480469,771.1349487304688,364.0274658203125,874.0593302408854,362.9472595214844,907.8970336914062,362.5311279296875,907.8970336914062,362.5311279296875,2200,fixation
2627.070000395179,40,920.1239013671875,361.6788330078125,780.864013671875,363.96356201171875,874.0593302408854,362.9472595214844,906.963134765625,362.5353088378906,906.963134765625,362.5353088378906,2233,fixation
2641.270000487566,40,920.1239013671875,361.6788330078125,780.864013671875,363.96356201171875,874.0593302408854,362.9472595214844,906.963134765625,362.5353088378906,906.963134765625,362.5353088378906,2233,fixation
2666.455000638962,40,888.1654052734375,362.8677978515625,871.3023681640625,363.25250244140625,874.0593302408854,362.9472595214844,906.1022338867188,362.5406494140625,906.1022338867188,362.5406494140625,2267,fixation
2702.2799998521805,40,854.5139770507812,363.556396484375,947.5385131835938,362.1363220214844,874.0593302408854,362.9472595214844,905.390869140625,362.54608154296875,905.390869140625,362.54608154296875,2300,fixation
2743.4400003403425,40,856.1998291015625,363.5657043457031,943.4459228515625,362.3273010253906,874.0593302408854,362.9472595214844,904.8079833984375,362.5518493652344,904.8079833984375,362.5518493652344,2333,fixation
2757.395001128316,40,856.1998291015625,363.5657043457031,943.4459228515625,362.3273010253906,874.0593302408854,362.9472595214844,904.8079833984375,362.5518493652344,904.8079833984375,362.5518493652344,2333,fixation
2775.5399998277426,40,860.2548828125,363.46240234375,871.3270263671875,363.16937255859375,874.0593302408854,362.9472595214844,904.216552734375,362.5592041015625,904.216552734375,362.5592041015625,2383,fixation
2791.345000267029,40,860.2548828125,363.46240234375,871.3270263671875,363.16937255859375,874.0593302408854,362.9472595214844,904.216552734375,362.5592041015625,904.216552734375,362.5592041015625,2383,fixation
2828.04000005126,40,890.3147583007812,362.7857971191406,899.1808471679688,362.84210205078125,874.0593302408854,362.9472595214844,903.7236938476562,362.5660400390625,903.7236938476562,362.5660400390625,2417,fixation
2841.365000233054,40,890.3147583007812,362.7857971191406,899.1808471679688,362.84210205078125,874.0593302408854,362.9472595214844,903.7236938476562,362.5660400390625,903.7236938476562,362.5660400390625,2417,fixation
2879.1499994695187,40,911.681884765625,362.2444152832031,856.4287109375,363.2057800292969,874.0593302408854,362.9472595214844,903.2796630859375,362.5720520019531,903.2796630859375,362.5720520019531,2467,fixation
2891.2499994039536,40,911.681884765625,362.2444152832031,856.4287109375,363.2057800292969,874.0593302408854,362.9472595214844,903.2796630859375,362.5720520019531,903.2796630859375,362.5720520019531,2467,fixation
2920.9800008684397,40,944.4365234375,361.50347900390625,798.5224609375,363.834716796875,874.0593302408854,362.9472595214844,902.8360595703125,362.5771484375,902.8360595703125,362.5771484375,2517,fixation
2962.345000356436,40,921.5079345703125,361.8177490234375,771.3489379882812,364.0880432128906,874.0593302408854,362.9472595214844,902.310791015625,362.5823669433594,902.310791015625,362.5823669433594,2550,fixation
2974.220000207424,40,921.5079345703125,361.8177490234375,771.3489379882812,364.0880432128906,874.0593302408854,362.9472595214844,902.310791015625,362.5823669433594,902.310791015625,362.5823669433594,2550,fixation
2996.009999886155,40,913.4674682617188,361.983642578125,799.145751953125,363.69085693359375,874.0593302408854,362.9472595214844,901.75244140625,362.5872497558594,901.75244140625,362.5872497558594,2600,fixation
